id,num_sold
230130,143.20791229811175
230131,707.6017829187816
230132,626.3804523509574
230133,314.9209937778353
230134,376.0944652618742
230135,238.94414143210187
230136,1416.795179688684
230137,1264.8067737361896
230138,652.5543973952158
230139,783.6293536547539
230140,263.8662697994981
230141,1650.099481964427
230142,1461.6305659927607
230143,767.8213392421248
230144,912.0833801614301
230145,127.66107850237967
230146,736.3918732236755
230147,647.3050540567211
230148,329.0983460210665
230149,390.2596332237332
230150,238.865499906905
230151,1455.920365787089
230152,1289.7348081532045
230153,670.1619276862203
230154,806.877099145989
230155,272.1153045756434
230156,1699.494977998891
230157,1504.4139656388593
230158,798.8587305388298
230159,938.2166273263435
230160,96.84589854013228
230161,529.7755085395506
230162,461.928010774002
230163,241.77759289672662
230164,282.15256121785274
230165,173.8976155055156
230166,1046.4157207484418
230167,910.0588631185692
230168,483.2300347147411
230169,572.5796226254602
230170,200.04608940969285
230171,1219.8024897667315
230172,1086.1703585062587
230173,577.7714353512285
230174,673.5074456171685
230175,39.772619520246806
230176,77.27472522438353
230177,64.30399178446996
230178,36.832159240785785
230179,30.789651637814906
230180,25.248153082300945
230181,114.28949330482673
230182,119.9581954211161
230183,67.65676401839569
230184,54.25539650194111
230185,25.25197692458177
230186,133.09695547631304
230187,126.18558856787276
230188,84.41240319028375
230189,70.0117568333886
230190,220.1826364447826
230191,1171.728388508033
230192,1027.1788527644842
230193,543.276202182838
230194,660.6077916637413
230195,403.859611659638
230196,2410.0097537580473
230197,2086.059515161231
230198,1099.9297069330537
230199,1290.4319288218808
230200,463.288077499667
230201,2772.8095860229273
230202,2423.8382425814034
230203,1264.1774401630983
230204,1536.8857444585851
230205,165.03585825746177
230206,943.7184081061782
230207,823.415633206063
230208,426.39144489187237
230209,504.1929850784547
230210,310.36082219442164
230211,1884.4144829407437
230212,1659.7060916173066
230213,844.4861857058811
230214,1048.7994390835825
230215,356.1875908413367
230216,2184.396740186561
230217,1870.110407251179
230218,979.287070420829
230219,1218.177677261242
230220,138.7296942475723
230221,707.4241125132135
230222,622.2823137381338
230223,309.8800108747488
230224,373.2293428914152
230225,236.94266462402663
230226,1418.8765370147253
230227,1257.8818069972326
230228,647.1172884998093
230229,776.3247071818633
230230,266.2011034700709
230231,1635.8217628056154
230232,1448.7129279701376
230233,766.1006094796405
230234,913.7054640893411
230235,122.12502016339712
230236,735.7777205149148
230237,644.5763755745634
230238,323.16192496741996
230239,387.613560418097
230240,237.6645860107421
230241,1455.229310089069
230242,1281.7159448318525
230243,667.485349723103
230244,802.4601062202214
230245,275.5901111943464
230246,1690.259396611245
230247,1490.4714787677194
230248,797.2562875607563
230249,939.9018479273604
230250,92.72137420381569
230251,531.0879794830734
230252,461.5970305207477
230253,236.2044851339018
230254,277.82954413284745
230255,171.64012228967906
230256,1045.772784634405
230257,898.1926201265974
230258,472.89164212907394
230259,562.2538460361645
230260,199.9566373659285
230261,1205.8675911652383
230262,1076.493786926687
230263,574.4223166970551
230264,667.9602335755408
230265,35.72632863990529
230266,76.24423931035557
230267,63.551489241614945
230268,29.735914818729327
230269,25.278251948212038
230270,23.408550724004073
230271,104.8477339661579
230272,102.01848161624989
230273,60.628045436834576
230274,46.96601216719124
230275,24.50946013371665
230276,109.80498099917851
230277,106.40408854636526
230278,74.37295971536571
230279,60.39720020088552
230280,205.17158710805631
230281,1163.0675815516229
230282,1017.7538144162397
230283,522.8042940314369
230284,640.3415334497881
230285,395.47462809783644
230286,2403.215023054082
230287,2066.527758684077
230288,1076.8439809427346
230289,1269.3403098204683
230290,457.80593325689716
230291,2760.333280495458
230292,2395.2883813972026
230293,1250.514996484789
230294,1524.3942724752283
230295,152.26412725414013
230296,930.1719042832883
230297,816.1713089475757
230298,412.77082721124935
230299,492.8540074323711
230300,304.5580184375513
230301,1868.442891643454
230302,1643.2859081082029
230303,827.4100529795686
230304,1030.5869485910396
230305,354.14298116142265
230306,2174.80909204808
230307,1853.413816959323
230308,966.0163604614021
230309,1202.4977766557458
230310,138.0629955615112
230311,709.7066639843868
230312,625.9649618524525
230313,304.96275122175535
230314,373.6629594181926
230315,237.68360725390693
230316,1418.6504360714048
230317,1264.2254372938173
230318,637.1029409869162
230319,769.4261351193511
230320,268.05451810793585
230321,1640.863857025993
230322,1443.6219000496235
230323,763.4560554285531
230324,913.672320991315
230325,121.16490073432479
230326,738.5992971847135
230327,648.4543612468218
230328,316.63984995219164
230329,386.59986983229874
230330,238.74739773974085
230331,1449.3340943858213
230332,1286.2036025983152
230333,655.4160561773494
230334,791.6600329466226
230335,278.22561503056465
230336,1692.0222646769703
230337,1488.2249982589055
230338,790.8686387369014
230339,936.4654327073615
230340,91.31173160016917
230341,533.9186321430336
230342,463.438694389954
230343,229.4210434048706
230344,275.7120920308412
230345,171.83696675186053
230346,1041.8182161801667
230347,896.7269093062251
230348,459.9636749556717
230349,554.5898149062654
230350,203.49741512831775
230351,1202.5378538952941
230352,1073.1030576517535
230353,568.2959030559578
230354,666.9317733245111
230355,34.725805082713975
230356,76.18427385816207
230357,61.82740384892584
230358,23.28751477882681
230359,24.216725002939018
230360,24.606041680000402
230361,108.27782870722072
230362,101.49809048507045
230363,50.57556186168557
230364,38.91700565254665
230365,26.5687796499688
230366,105.3833912764685
230367,100.73268671041635
230368,66.7154091912918
230369,54.31412551152144
230370,202.62712262399722
230371,1166.8292875114644
230372,1023.3217478447207
230373,516.3603878110442
230374,640.4840404937192
230375,398.035111826537
230376,2398.8355418813303
230377,2080.5708954180745
230378,1073.3917747583773
230379,1272.377691924485
230380,462.00431849932704
230381,2771.2289471594595
230382,2417.5333232098355
230383,1248.6103071657299
230384,1522.6798444682613
230385,153.86872227166438
230386,934.5725069183818
230387,820.6447269495936
230388,408.945094576345
230389,493.60476371816407
230390,306.23456354584664
230391,1883.696538153708
230392,1644.8932307673344
230393,818.1441320212734
230394,1025.7854006060081
230395,355.46768282323865
230396,2177.3088775613824
230397,1854.237042274341
230398,965.6571769559255
230399,1196.5385625515598
230400,133.77021329551673
230401,682.3820934124174
230402,601.8227300736125
230403,300.94676335475344
230404,365.50264876221183
230405,232.96768787903608
230406,1372.6787709730465
230407,1222.1227102977116
230408,623.3648027159918
230409,747.6022061119345
230410,261.04753996386415
230411,1615.4267214695897
230412,1416.7469693670669
230413,736.4417023741375
230414,891.1045468659487
230415,117.88166464303723
230416,706.3302813771484
230417,620.2643275801533
230418,309.7115299365733
230419,378.40976665742676
230420,231.7832597393497
230421,1403.2989260091776
230422,1238.243380007928
230423,636.8664001578505
230424,767.1519682966762
230425,271.4926057009385
230426,1667.4183375137522
230427,1458.1621100330262
230428,762.0450395991373
230429,917.4171006670958
230430,87.7318571386536
230431,515.5992699242234
230432,448.66917719661524
230433,226.11503253025882
230434,267.9496327508224
230435,167.22724660386297
230436,1014.4938489437488
230437,879.7890603648623
230438,450.2633846527058
230439,542.8361193457524
230440,197.10425406584653
230441,1192.9451098428815
230442,1058.616395841957
230443,550.6110465075276
230444,651.7126587347849
230445,32.56809865104143
230446,61.314048778024485
230447,51.86500209497077
230448,21.397910834200985
230449,19.140999809021906
230450,22.140033257166735
230451,91.68629349661784
230452,88.4004686171618
230453,42.361566348774716
230454,27.25857533047214
230455,23.475549503626745
230456,97.13132911332107
230457,96.8184743882721
230458,53.21043011247171
230459,43.47732247489221
230460,186.38053098114887
230461,1129.2063737391004
230462,976.3049092677438
230463,498.12786396963133
230464,620.2692279210114
230465,378.0930792666774
230466,2318.0387004616114
230467,2012.4957079257815
230468,1048.5679648872617
230469,1251.8405009560292
230470,439.03553985288204
230471,2689.12672796186
230472,2350.6389854145064
230473,1214.0622670540015
230474,1494.6487173168823
230475,150.62952096252383
230476,908.2684872578293
230477,795.4863431762949
230478,401.7212783486151
230479,489.1214759472671
230480,297.8251314843301
230481,1825.36783861163
230482,1596.5887919809916
230483,806.8748115531724
230484,1008.9242739536521
230485,343.8360191576709
230486,2118.7635968318295
230487,1817.2275539597651
230488,944.7933548570225
230489,1181.9829734178895
230490,133.36865007751564
230491,672.052804898758
230492,592.5918587605629
230493,300.28055241438665
230494,363.6653487209066
230495,227.94139410233043
230496,1352.5734099925144
230497,1202.8071849942378
230498,614.0019574198923
230499,740.2119835928196
230500,256.08855490996325
230501,1589.5048727293376
230502,1395.3092076171563
230503,719.8439437006602
230504,886.6497537905939
230505,117.42907593574839
230506,695.8644379656762
230507,611.4681952640861
230508,310.0192244957234
230509,377.6490184572101
230510,227.20625954481616
230511,1380.8097806589126
230512,1224.3313977522694
230513,628.0674935133304
230514,757.7203209215219
230515,265.12557844455057
230516,1646.0794609722013
230517,1436.8036804999697
230518,746.4230892578549
230519,914.166363397301
230520,87.04782602578072
230521,507.61173053789
230522,441.1465162893677
230523,225.65086375160772
230524,266.36055455073506
230525,162.6034822437855
230526,1002.3160615141817
230527,863.2082251905674
230528,444.18980595114374
230529,539.6676013021247
230530,193.38277087181865
230531,1172.4859062694236
230532,1036.8523212243485
230533,538.247283249844
230534,648.734716153142
230535,32.01862439982388
230536,46.816489749545156
230537,44.05841517265175
230538,20.19229020820891
230539,16.819458685729288
230540,18.21655081123522
230541,79.75023658787734
230542,75.09562860708385
230543,35.81427684571536
230544,24.57098532892028
230545,20.150714680025402
230546,84.761495058406
230547,84.50709671395694
230548,38.48516521477261
230549,38.8300787727462
230550,185.29684072454478
230551,1112.4369250222912
230552,953.7102071189606
230553,493.4867788226861
230554,619.8383182452787
230555,370.8263055458625
230556,2300.9968165504333
230557,1988.5567211276714
230558,1031.4912582762267
230559,1249.8447242234856
230560,432.8125222609841
230561,2672.2941804502307
230562,2340.3324793122783
230563,1193.2387806975946
230564,1491.9499369256512
230565,149.61062624867498
230566,893.4924721514466
230567,788.773776155835
230568,399.56185964174324
230569,489.0677908072288
230570,293.46262279163244
230571,1816.841606504584
230572,1584.5434149070813
230573,801.7615525361082
230574,1009.0234605519347
230575,338.9466971480565
230576,2103.1185206348173
230577,1814.1809312495598
230578,930.1817079699302
230579,1182.8728191106884
230580,131.85596005403693
230581,670.1845489545879
230582,588.1203703037288
230583,296.39490663643477
230584,362.13479455191924
230585,224.0105180845348
230586,1348.6700725044238
230587,1194.7114396921238
230588,609.1625886639036
230589,740.2341564338874
230590,256.0383281652478
230591,1582.291071942594
230592,1392.352944095572
230593,714.287457233598
230594,884.4798986653398
230595,115.8198120985895
230596,692.5726534434684
230597,606.3958694078118
230598,307.0234566721449
230599,377.4611441900256
230600,225.26878736410868
230601,1375.9191896272737
230602,1218.2535353012665
230603,624.0512615566229
230604,757.5186746975552
230605,264.71256225462105
230606,1640.369939494491
230607,1434.1090322402347
230608,742.1993329865736
230609,911.538771672055
230610,85.90015384379289
230611,501.81625380993415
230612,437.6012087111602
230613,223.1902540429957
230614,265.2217533625052
230615,160.34784828910864
230616,1004.799499126314
230617,857.5673219572494
230618,441.69759747125954
230619,540.4109980002154
230620,191.58027906338847
230621,1168.4106717393197
230622,1031.0305570422727
230623,533.6288998749253
230624,644.5945588791649
230625,32.03007833652355
230626,44.52299382505317
230627,41.58023267459407
230628,19.48269189605828
230629,16.008505764484646
230630,16.40007561648827
230631,76.90087911740414
230632,67.1332607891373
230633,33.85395300206282
230634,23.164419856386452
230635,18.551192792980345
230636,80.50368002197428
230637,80.47840135651865
230638,36.48947343759697
230639,35.55411017089842
230640,179.7143893605495
230641,1108.6377572707083
230642,953.8385439147266
230643,489.5670496912761
230644,619.0105518424562
230645,365.04812881284124
230646,2292.439617164903
230647,1976.7619726571688
230648,1012.5106291797531
230649,1245.9051908391557
230650,428.6421801664377
230651,2667.1382506344435
230652,2343.0476790673074
230653,1181.1012022603575
230654,1485.1070367302113
230655,147.98011070094265
230656,895.7126969336126
230657,791.7753498094038
230658,399.0409587893988
230659,489.9716522734175
230660,291.86153515821024
230661,1805.8122540270829
230662,1585.7772931498976
230663,796.5692414276672
230664,1013.5510773280901
230665,335.81008199761385
230666,2089.359440084018
230667,1820.621845313968
230668,920.7943245367578
230669,1183.4209028804794
230670,131.40081186925244
230671,667.4155024686715
230672,584.3086840830725
230673,295.00459479548977
230674,363.9798736519625
230675,221.6202924076877
230676,1345.7897080716948
230677,1192.639830416148
230678,604.9162511079287
230679,738.0913284356355
230680,256.05942918497544
230681,1573.9308597076138
230682,1374.1448027862652
230683,712.1425168334866
230684,883.9547309444694
230685,115.37308633259286
230686,691.6676271224851
230687,602.7979442491207
230688,306.6579267508597
230689,379.2402248306597
230690,223.91506006205793
230691,1376.5003555527928
230692,1219.2937305996402
230693,620.9079949175084
230694,760.3127975195716
230695,264.4409131216079
230696,1633.6195556245436
230697,1422.4549228198462
230698,739.741368413579
230699,910.2059844796379
230700,84.99323926868047
230701,499.1412212111029
230702,434.3496283067157
230703,221.79536373525792
230704,267.411994292245
230705,159.10283068296184
230706,1002.0999088950371
230707,851.6310150248494
230708,439.57860916003176
230709,542.018603526572
230710,190.51848769231418
230711,1168.3169821475972
230712,1029.3500861181312
230713,532.4107091252931
230714,643.1770863109329
230715,31.668264624169197
230716,40.03666876188367
230717,35.09519571188535
230718,18.396236915871125
230719,14.71579383743073
230720,16.617427932406613
230721,71.62522405591292
230722,64.03340976031106
230723,33.84696044075826
230724,22.432911764762046
230725,17.251608248272312
230726,71.8644787764845
230727,73.23568252405775
230728,35.60891214478269
230729,33.28250922501246
230730,177.4682171092313
230731,1101.8747463038812
230732,944.5930266690996
230733,485.98042277297543
230734,615.9057869515449
230735,359.5704045258651
230736,2293.8719013788714
230737,1967.6867438163545
230738,1006.479368765478
230739,1232.3129510377628
230740,428.74670207907
230741,2657.9220161541452
230742,2326.807036615612
230743,1175.0224786904892
230744,1462.244716481293
230745,145.50983103822034
230746,889.0629032014024
230747,781.9751589876357
230748,397.9649303651293
230749,486.3982096234548
230750,291.156678316955
230751,1795.0594099031027
230752,1573.8049235006665
230753,793.192134580306
230754,1003.1003620146923
230755,335.33742714311916
230756,2070.319549649659
230757,1802.9974875991725
230758,915.1988495173991
230759,1171.9064153860286
230760,131.89065617674845
230761,663.6229645106013
230762,584.2740399855109
230763,296.2502155458527
230764,364.48484535106235
230765,226.82834315301085
230766,1346.0890505984273
230767,1196.071215280998
230768,611.1424512528829
230769,744.0897034662407
230770,261.47299747910927
230771,1575.7475246808503
230772,1380.9444132183253
230773,718.5803812916058
230774,890.9255261796029
230775,115.9320666120928
230776,691.1397703147774
230777,602.4757601104402
230778,307.67869457000495
230779,379.11108697395923
230780,229.1679590460713
230781,1383.3268002391708
230782,1221.991942390295
230783,626.4724656549106
230784,769.4702679567692
230785,270.66067687504216
230786,1643.8942840212849
230787,1432.5913358569755
230788,744.9881582007745
230789,918.1413851708421
230790,85.83389858514238
230791,499.2648626539434
230792,433.00291066100954
230793,221.9298775239157
230794,268.2733803071462
230795,165.09094578480193
230796,1008.1000076530283
230797,856.4766865227998
230798,442.2213227214768
230799,545.5868396936078
230800,193.9642810615423
230801,1180.3028068759554
230802,1034.261846383607
230803,534.3941602511754
230804,647.2342240489475
230805,31.869525661827772
230806,40.220627520387666
230807,33.84711128004594
230808,18.45475879631981
230809,15.275013140194291
230810,20.73526619068076
230811,74.45110458864485
230812,68.5753621673563
230813,37.630821226871184
230814,27.67738955799092
230815,20.587625739970754
230816,72.34680048548162
230817,74.31667991427236
230818,38.048482959318974
230819,36.95438477702834
230820,175.71538356170825
230821,1090.9876895000843
230822,934.534071907697
230823,483.3196973231751
230824,607.8138111430757
230825,359.4149678170878
230826,2264.6967546172546
230827,1957.2251326005735
230828,1005.1799124563863
230829,1233.1675014095622
230830,428.51212629052515
230831,2608.0579273144162
230832,2310.6973003816092
230833,1175.753050752027
230834,1467.1318678830146
230835,144.8532394500606
230836,877.196872239296
230837,770.4738218096322
230838,394.3463912945963
230839,485.0920948701821
230840,291.40636819106
230841,1785.2508257595748
230842,1569.9274511796527
230843,792.4146839904402
230844,1003.550342134633
230845,336.2387354494215
230846,2048.1259144457313
230847,1797.8366757784192
230848,917.7438176089059
230849,1171.2426443270472
230850,130.92365276828644
230851,666.1856451096933
230852,589.0444427042593
230853,293.1061741823484
230854,364.55230617025484
230855,227.35976670264762
230856,1344.5282336342962
230857,1202.8566612082614
230858,608.0081990749161
230859,745.3919517124491
230860,260.33736952021945
230861,1571.669381006693
230862,1377.8439026367619
230863,718.5293641481959
230864,891.9382506231022
230865,114.62425705607396
230866,693.7685322940567
230867,607.4387694695032
230868,303.6316558619202
230869,379.6692422016994
230870,230.2378345882997
230871,1392.7907717030366
230872,1227.546832839425
230873,624.6067974048301
230874,770.9109756840228
230875,270.80426334525924
230876,1646.3220824638452
230877,1430.0852190471444
230878,745.2102098039308
230879,918.9137106971044
230880,84.25670513310666
230881,501.71829523962253
230882,437.75902240618
230883,217.44433583174657
230884,267.3737279410291
230885,165.85491261990654
230886,1015.2321828520847
230887,863.3598638153554
230888,437.8191277533972
230889,546.5765045489961
230890,195.22592175875388
230891,1187.180708348028
230892,1040.4633363779465
230893,535.8000175155046
230894,648.9508673003754
230895,31.131463080996003
230896,44.09480042611941
230897,38.050385349522315
230898,15.034741221262315
230899,14.44206713688774
230900,20.572069825385114
230901,74.59532954556327
230902,72.32627757992182
230903,35.38868179562138
230904,27.403101800970404
230905,20.452021828520003
230906,76.37899017182167
230907,75.22826229979867
230908,38.14488773389723
230909,36.75222212996927
230910,174.34282228255242
230911,1091.0702960480317
230912,941.1344612626622
230913,470.33083632302
230914,608.1275615914635
230915,358.1785390388705
230916,2253.271327687281
230917,1951.5275463922103
230918,990.6278327710277
230919,1229.0034008333919
230920,426.5035329209471
230921,2580.1747257407283
230922,2296.906189315807
230923,1176.4328911112225
230924,1469.1536744942516
230925,145.09428678857492
230926,878.9421528351364
230927,774.3394591832058
230928,379.95111510093795
230929,485.02607903008743
230930,290.09045762035305
230931,1793.236262357164
230932,1567.5794107125566
230933,776.7937074624631
230934,1002.1470736489362
230935,337.2751684321616
230936,2022.443026617716
230937,1788.2752405880851
230938,919.2537006812541
230939,1170.6973120083278
230940,132.09109118751553
230941,667.6525890765231
230942,589.4535751916234
230943,294.19896880434385
230944,365.04586963531915
230945,231.1636530362758
230946,1352.2433061991928
230947,1209.6360600823202
230948,612.7137958225501
230949,750.1062207288086
230950,263.8397710381802
230951,1576.40455838833
230952,1385.1467187589583
230953,726.4003467711088
230954,896.5867073328357
230955,115.70334826969275
230956,695.3653603562872
230957,610.3592732666015
230958,304.5209402732477
230959,382.10474176473826
230960,235.650210118593
230961,1404.0329329665028
230962,1241.6419079924094
230963,634.0767792252166
230964,779.6821501717266
230965,274.97891988619403
230966,1657.0373574868647
230967,1440.5177291098075
230968,754.6480440140991
230969,924.4483459064412
230970,85.5571547538637
230971,504.5951684253126
230972,438.6797423141787
230973,219.1946637359854
230974,269.47183234883573
230975,169.3879230993956
230976,1024.407799704211
230977,872.3044986149989
230978,444.72869058410515
230979,552.479037060964
230980,199.5035300611657
230981,1198.378827598473
230982,1051.4171242905063
230983,542.8175696698128
230984,655.8977222841106
230985,31.323241920533796
230986,43.949100094007775
230987,37.51716630502377
230988,14.567416242469442
230989,14.186686837661648
230990,23.518229807534595
230991,82.01467020561715
230992,76.93911475103494
230993,39.87400433720565
230994,32.18991712205755
230995,23.353215481180964
230996,84.37686084036824
230997,79.76208543184882
230998,43.14115724682274
230999,41.31525710824988
231000,176.48046108157695
231001,1093.1082993510324
231002,947.5641088356448
231003,473.0485589971398
231004,612.8532316871365
231005,362.7928629126119
231006,2244.825308143081
231007,1960.6685326387062
231008,1001.5878149181199
231009,1239.1138154673554
231010,431.24386331714095
231011,2547.074065133523
231012,2289.750358984299
231013,1184.8621277593245
231014,1482.9080170080551
231015,144.20531323573343
231016,880.5745564519821
231017,777.3697259033037
231018,379.47808350805866
231019,484.0650970617563
231020,291.3728196336239
231021,1785.0061811763776
231022,1574.0558337771681
231023,782.4303484231411
231024,1007.6768999237757
231025,337.59513789779305
231026,2012.7387035781135
231027,1794.5628344080606
231028,926.2516936920625
231029,1177.3296829216583
231030,126.77755128454291
231031,638.8599113304451
231032,567.7152107413085
231033,285.56855404569853
231034,359.82913511263837
231035,222.6586651878845
231036,1299.8579894748073
231037,1163.0325691279104
231038,584.1639658646534
231039,734.1066288828413
231040,251.12856767167176
231041,1532.979239383777
231042,1346.8391226332021
231043,688.9909024479307
231044,875.8068348782845
231045,108.4051228298933
231046,667.4014520224046
231047,588.1637106154042
231048,293.0913770090266
231049,374.904028153567
231050,222.70037063800248
231051,1347.6716957230701
231052,1194.6122570497546
231053,603.9010372782875
231054,758.8720445533286
231055,257.2266520135184
231056,1600.6806943754918
231057,1390.873045819866
231058,713.8665164490087
231059,901.5950734480556
231060,81.46827834564982
231061,484.2529491355185
231062,425.4565150639386
231063,212.22456180437723
231064,266.87977768706315
231065,159.60857629345082
231066,978.4440850119188
231067,848.3523136683068
231068,424.2934667519345
231069,538.7085648980126
231070,189.13783686256812
231071,1148.538095814801
231072,1010.7501775462792
231073,515.5083986655255
231074,638.43457384099
231075,29.562737667570715
231076,29.926235339084073
231077,31.134442603306752
231078,10.827927407397706
231079,12.469614588606643
231080,15.834411568690694
231081,53.56430542649417
231082,57.743846496081176
231083,29.652547350235036
231084,21.95006602501963
231085,17.240946142905347
231086,64.38804556506673
231087,66.7813828488101
231088,34.55451332801472
231089,30.107484210296704
231090,171.523937311981
231091,1066.1693713389514
231092,939.9051819219281
231093,464.53449874214624
231094,603.4376355433574
231095,351.9598991605711
231096,2179.7940963318506
231097,1912.186310771911
231098,964.639618722487
231099,1212.7113196657374
231100,421.719762314931
231101,2519.0853764207195
231102,2265.244308586597
231103,1144.9208180651708
231104,1465.0135136189297
231105,138.54689484826423
231106,862.4348972625866
231107,768.1707411469595
231108,374.1364005635479
231109,475.09075510295145
231110,279.00971877279244
231111,1737.7155526552756
231112,1549.040004752845
231113,766.7992465339846
231114,990.1776108536876
231115,326.991370149045
231116,1992.9134958759216
231117,1784.2319073341878
231118,905.8438877103772
231119,1159.0468958964846
231120,125.43669086871431
231121,636.3228760018975
231122,565.7929582842299
231123,283.6493087025692
231124,358.08317947706473
231125,220.88641605423305
231126,1281.4898569198056
231127,1152.4738051786842
231128,574.5540500336438
231129,730.5764408963485
231130,246.85712672889932
231131,1522.679531664699
231132,1338.2492217440272
231133,677.8579186735983
231134,867.7819952638333
231135,106.58049289248387
231136,664.9210156337992
231137,584.4633638499649
231138,290.3942528522482
231139,371.6437266297039
231140,219.1600176382558
231141,1329.539888023366
231142,1178.977003514594
231143,593.2666381738977
231144,753.6799931984565
231145,253.81627050243128
231146,1582.8142934912944
231147,1371.5429351491234
231148,701.3466919807403
231149,895.1321341056554
231150,81.19640604462401
231151,478.72176383570786
231152,422.9633575730471
231153,210.2654097859872
231154,267.10991012577733
231155,157.2142824483383
231156,972.0870846933271
231157,843.403160433728
231158,419.1949155456424
231159,532.5393142990167
231160,186.90456043783237
231161,1138.641390353222
231162,996.0562693922845
231163,507.38216625480345
231164,634.1871936809478
231165,29.420810835889814
231166,27.249648852935522
231167,30.094956672047275
231168,9.930625310354937
231169,11.890289127108074
231170,13.044206703555357
231171,45.64147280449159
231172,53.53718024547361
231173,22.368118876154075
231174,14.840340257551254
231175,13.770021065025478
231176,57.826652169545525
231177,60.004053883019004
231178,27.59451096662084
231179,22.328992322524066
231180,171.71417814730705
231181,1066.4658984245511
231182,941.2118715241934
231183,463.03643018852404
231184,601.7173424871653
231185,349.8523844910154
231186,2137.3622926873136
231187,1902.7893804438054
231188,944.8486502025764
231189,1200.3846516969575
231190,413.360229956122
231191,2476.2231302217315
231192,2234.9944280915224
231193,1117.2155485001058
231194,1452.031671504013
231195,138.19699076866522
231196,864.3780008642044
231197,767.868805138045
231198,374.3467369651694
231199,475.2387383296252
231200,277.29838972024123
231201,1718.6349675370525
231202,1541.9892904352018
231203,756.4510050076751
231204,974.2082819903269
231205,320.17480646992357
231206,1985.7296194401874
231207,1786.3316054798975
231208,884.887442484611
231209,1150.531487816956
231210,126.0456137714275
231211,634.3780901982032
231212,563.990082867013
231213,283.3105296284351
231214,355.82777557464226
231215,215.31544294071108
231216,1265.578311637109
231217,1141.0849292103067
231218,565.6963180414772
231219,727.0194905071405
231220,239.72850149165606
231221,1510.5217195920327
231222,1328.332434126737
231223,668.5014394225577
231224,865.7360989483906
231225,106.49065520811544
231226,663.778018699456
231227,582.1331548865219
231228,290.5824795459373
231229,370.5563200014366
231230,211.54471667950486
231231,1309.4890254673862
231232,1167.3411801194943
231233,579.40946580032
231234,744.4049329338319
231235,246.61574582182826
231236,1564.7082785572024
231237,1361.0563905755657
231238,688.5633192280786
231239,889.8684600022516
231240,81.26608809488326
231241,474.7109086637817
231242,418.4147973624308
231243,210.37947265378804
231244,267.03130211827136
231245,150.668824639899
231246,955.8440940887858
231247,832.9700260730654
231248,410.1385492489698
231249,522.497202672028
231250,181.0111343745146
231251,1126.0679475956354
231252,981.0383020917059
231253,495.82560368366774
231254,628.2546766506787
231255,29.127067245127872
231256,25.769019848424705
231257,30.79069900492918
231258,10.162171992884582
231259,10.606382285249842
231260,8.422540307661084
231261,41.12703104983883
231262,47.84236752900212
231263,15.187852791928798
231264,9.201517446097872
231265,9.80341645189167
231266,50.328694824647336
231267,54.68863466131259
231268,19.614696008367343
231269,17.976457645708766
231270,170.80706560243237
231271,1066.8119702157182
231272,940.557018026155
231273,461.8487267531798
231274,603.1192975896872
231275,346.71008665960585
231276,2132.660706851705
231277,1902.4685079790506
231278,935.3516813557358
231279,1195.5298923882601
231280,408.35888362533797
231281,2466.2270178954386
231282,2227.7432626030563
231283,1102.1302373901854
231284,1451.7652568876304
231285,140.15202450696586
231286,867.183536463641
231287,769.1139300610735
231288,377.4264544397455
231289,477.4374446031418
231290,274.41151956643864
231291,1716.81298232448
231292,1542.6072679917247
231293,751.0680590631164
231294,972.1456692141402
231295,317.57924625875893
231296,1983.418379907103
231297,1781.0940285145866
231298,880.3211059857406
231299,1149.6659256330713
231300,125.12934516886669
231301,634.1250657395457
231302,562.1870113840762
231303,282.0598138188112
231304,353.804211007725
231305,220.8684213949445
231306,1270.4902828088966
231307,1143.6471339011446
231308,568.37474404625
231309,733.2102840981981
231310,243.17928307090315
231311,1508.1305938586693
231312,1329.8705714201224
231313,662.9856964068601
231314,868.5486293116592
231315,105.29151372992288
231316,661.3350568879355
231317,579.4544388063342
231318,288.98957468810386
231319,368.38844282089144
231320,217.66997363010077
231321,1307.0913817906849
231322,1170.381777803717
231323,579.7427819157961
231324,751.6639687825339
231325,250.41292634874492
231326,1559.7197517669574
231327,1358.34328308271
231328,680.3374806322659
231329,893.1874415026784
231330,80.04090965791366
231331,472.93406768537477
231332,412.5754008923907
231333,209.3859441607814
231334,264.39365942433534
231335,157.08850333459543
231336,959.144087314417
231337,834.2293580785413
231338,414.887482346218
231339,529.2421421098247
231340,184.048300074492
231341,1124.9247575443721
231342,981.2536491291444
